type,geometry.type,geometry.coordinates,properties.id_station,properties.denominazione,properties.rete,properties.interesse_rete,properties.tipologia_di_stazione,properties.tipologia_di_area,properties.comune,properties.provincia,properties.paese,properties.paese_esteso,properties.inquinante_misurato,properties.valore_inquinante_misurato,properties.limite,properties.superamenti,properties.unita_misura,properties.indice_qualita,properties.data_di_misurazione,properties.responsabile_dato,properties.punto_di_contatto,properties.sorgente,properties.version,properties.marker-color,properties.name
Feature,Point,"[15.519444, 41.133057]",110,Candela - Scuola,RRQA,PRIVATO,Fondo,Suburbana,Candela,Foggia,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Candela - Scuola
Feature,Point,"[15.519444, 41.133057]",110,Candela - Scuola,RRQA,PRIVATO,Fondo,Suburbana,Candela,Foggia,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Candela - Scuola
Feature,Point,"[15.519444, 41.133057]",110,Candela - Scuola,RRQA,PRIVATO,Fondo,Suburbana,Candela,Foggia,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Candela - Scuola
Feature,Point,"[15.519444, 41.133057]",110,Candela - Scuola,RRQA,PRIVATO,Fondo,Suburbana,Candela,Foggia,IT,Italy,O3,,180.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Candela - Scuola
Feature,Point,"[15.519444, 41.133057]",110,Candela - Scuola,RRQA,PRIVATO,Fondo,Suburbana,Candela,Foggia,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Candela - Scuola
Feature,Point,"[15.519444, 41.133057]",110,Candela - Scuola,RRQA,PRIVATO,Fondo,Suburbana,Candela,Foggia,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Candela - Scuola
Feature,Point,"[15.548611, 41.455555]",76,Foggia - Rosati,RRQA,PUBBLICO,Fondo,Urbana,Foggia,Foggia,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Foggia - Rosati
Feature,Point,"[15.548611, 41.455555]",76,Foggia - Rosati,RRQA,PUBBLICO,Fondo,Urbana,Foggia,Foggia,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Foggia - Rosati
Feature,Point,"[15.548611, 41.455555]",76,Foggia - Rosati,RRQA,PUBBLICO,Fondo,Urbana,Foggia,Foggia,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Foggia - Rosati
Feature,Point,"[15.548611, 41.455555]",76,Foggia - Rosati,RRQA,PUBBLICO,Fondo,Urbana,Foggia,Foggia,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Foggia - Rosati
Feature,Point,"[15.548611, 41.455555]",76,Foggia - Rosati,RRQA,PUBBLICO,Fondo,Urbana,Foggia,Foggia,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Foggia - Rosati
Feature,Point,"[15.909638, 41.629333]",10,Manfredonia - Mandorli,RRQA,PUBBLICO,Traffico,Suburbana,Manfredonia,Foggia,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Manfredonia - Mandorli
Feature,Point,"[15.909638, 41.629333]",10,Manfredonia - Mandorli,RRQA,PUBBLICO,Traffico,Suburbana,Manfredonia,Foggia,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Manfredonia - Mandorli
Feature,Point,"[15.909638, 41.629333]",10,Manfredonia - Mandorli,RRQA,PUBBLICO,Traffico,Suburbana,Manfredonia,Foggia,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Manfredonia - Mandorli
Feature,Point,"[15.909638, 41.629333]",10,Manfredonia - Mandorli,RRQA,PUBBLICO,Traffico,Suburbana,Manfredonia,Foggia,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Manfredonia - Mandorli
Feature,Point,"[15.945254, 41.666107]",8,Monte S. Angelo - Ciuffreda,RRQA,PUBBLICO,Fondo,Rurale,Monte Sant Angelo,Foggia,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Monte S. Angelo - Ciuffreda
Feature,Point,"[15.945254, 41.666107]",8,Monte S. Angelo - Ciuffreda,RRQA,PUBBLICO,Fondo,Rurale,Monte Sant Angelo,Foggia,IT,Italy,O3,,180.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Monte S. Angelo - Ciuffreda
Feature,Point,"[15.945254, 41.666107]",8,Monte S. Angelo - Ciuffreda,RRQA,PUBBLICO,Fondo,Rurale,Monte Sant Angelo,Foggia,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Monte S. Angelo - Ciuffreda
Feature,Point,"[15.379722, 41.696945]",112,San Severo  - Municipio,RRQA,PUBBLICO,Fondo,Suburbana,San Severo,Foggia,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,San Severo  - Municipio
Feature,Point,"[15.379722, 41.696945]",112,San Severo  - Municipio,RRQA,PUBBLICO,Fondo,Suburbana,San Severo,Foggia,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,San Severo  - Municipio
Feature,Point,"[15.379722, 41.696945]",112,San Severo  - Municipio,RRQA,PUBBLICO,Fondo,Suburbana,San Severo,Foggia,IT,Italy,O3,,180.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,San Severo  - Municipio
Feature,Point,"[15.379722, 41.696945]",112,San Severo  - Municipio,RRQA,PUBBLICO,Fondo,Suburbana,San Severo,Foggia,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,San Severo  - Municipio
Feature,Point,"[15.379722, 41.696945]",112,San Severo  - Municipio,RRQA,PUBBLICO,Fondo,Suburbana,San Severo,Foggia,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,San Severo  - Municipio
Feature,Point,"[15.440833, 41.546665]",85,San Severo - Azienda Russo,RRQA,PUBBLICO,Fondo,Rurale,San Severo,Foggia,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,San Severo - Azienda Russo
Feature,Point,"[15.440833, 41.546665]",85,San Severo - Azienda Russo,RRQA,PUBBLICO,Fondo,Rurale,San Severo,Foggia,IT,Italy,O3,,180.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,San Severo - Azienda Russo
Feature,Point,"[15.440833, 41.546665]",85,San Severo - Azienda Russo,RRQA,PUBBLICO,Fondo,Rurale,San Severo,Foggia,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,San Severo - Azienda Russo
Feature,Point,"[15.440833, 41.546665]",85,San Severo - Azienda Russo,RRQA,PUBBLICO,Fondo,Rurale,San Severo,Foggia,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,San Severo - Azienda Russo
Feature,Point,"[17.21763, 40.50205]",100,Cokeria,ADI,PRIVATO,,,Taranto,TA,IT,Italy,BLACK CARB,,,,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Cokeria
Feature,Point,"[17.21763, 40.50205]",100,Cokeria,ADI,PRIVATO,,,Taranto,TA,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Cokeria
Feature,Point,"[17.21763, 40.50205]",100,Cokeria,ADI,PRIVATO,,,Taranto,TA,IT,Italy,H2S,,,,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Cokeria
Feature,Point,"[17.21763, 40.50205]",100,Cokeria,ADI,PRIVATO,,,Taranto,TA,IT,Italy,IPA,,,,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Cokeria
Feature,Point,"[17.21763, 40.50205]",100,Cokeria,ADI,PRIVATO,,,Taranto,TA,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Cokeria
Feature,Point,"[17.21763, 40.50205]",100,Cokeria,ADI,PRIVATO,,,Taranto,TA,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Cokeria
Feature,Point,"[17.20055, 40.50198]",103,Direzione,ADI,PRIVATO,,,Taranto,TA,IT,Italy,BLACK CARB,,,,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Direzione
Feature,Point,"[17.20055, 40.50198]",103,Direzione,ADI,PRIVATO,,,Taranto,TA,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Direzione
Feature,Point,"[17.20055, 40.50198]",103,Direzione,ADI,PRIVATO,,,Taranto,TA,IT,Italy,H2S,,,,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Direzione
Feature,Point,"[17.20055, 40.50198]",103,Direzione,ADI,PRIVATO,,,Taranto,TA,IT,Italy,IPA,,,,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Direzione
Feature,Point,"[17.20055, 40.50198]",103,Direzione,ADI,PRIVATO,,,Taranto,TA,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Direzione
Feature,Point,"[17.20055, 40.50198]",103,Direzione,ADI,PRIVATO,,,Taranto,TA,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Direzione
Feature,Point,"[17.22218, 40.49673]",104,Meteo Parchi,ADI,PRIVATO,,,Taranto,TA,IT,Italy,BLACK CARB,,,,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Meteo Parchi
Feature,Point,"[17.22218, 40.49673]",104,Meteo Parchi,ADI,PRIVATO,,,Taranto,TA,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Meteo Parchi
Feature,Point,"[17.22218, 40.49673]",104,Meteo Parchi,ADI,PRIVATO,,,Taranto,TA,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Meteo Parchi
Feature,Point,"[17.22218, 40.49673]",104,Meteo Parchi,ADI,PRIVATO,,,Taranto,TA,IT,Italy,H2S,,,,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Meteo Parchi
Feature,Point,"[17.22218, 40.49673]",104,Meteo Parchi,ADI,PRIVATO,,,Taranto,TA,IT,Italy,IPA,,,,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Meteo Parchi
Feature,Point,"[17.22218, 40.49673]",104,Meteo Parchi,ADI,PRIVATO,,,Taranto,TA,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Meteo Parchi
Feature,Point,"[17.22218, 40.49673]",104,Meteo Parchi,ADI,PRIVATO,,,Taranto,TA,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Meteo Parchi
Feature,Point,"[17.22218, 40.49673]",104,Meteo Parchi,ADI,PRIVATO,,,Taranto,TA,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Meteo Parchi
Feature,Point,"[17.22218, 40.49673]",104,Meteo Parchi,ADI,PRIVATO,,,Taranto,TA,IT,Italy,SO2,,350.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Meteo Parchi
Feature,Point,"[17.18656, 40.5189]",105,Portineria C,ADI,PRIVATO,,,Taranto,TA,IT,Italy,BLACK CARB,,,,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Portineria C
Feature,Point,"[17.18656, 40.5189]",105,Portineria C,ADI,PRIVATO,,,Taranto,TA,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Portineria C
Feature,Point,"[17.18656, 40.5189]",105,Portineria C,ADI,PRIVATO,,,Taranto,TA,IT,Italy,IPA,,,,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Portineria C
Feature,Point,"[17.18656, 40.5189]",105,Portineria C,ADI,PRIVATO,,,Taranto,TA,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Portineria C
Feature,Point,"[17.18656, 40.5189]",105,Portineria C,ADI,PRIVATO,,,Taranto,TA,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Portineria C
Feature,Point,"[17.2169, 40.51857]",102,Riv1,ADI,PRIVATO,,,Taranto,TA,IT,Italy,BLACK CARB,,,,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Riv1
Feature,Point,"[17.2169, 40.51857]",102,Riv1,ADI,PRIVATO,,,Taranto,TA,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Riv1
Feature,Point,"[17.2169, 40.51857]",102,Riv1,ADI,PRIVATO,,,Taranto,TA,IT,Italy,H2S,,,,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Riv1
Feature,Point,"[17.2169, 40.51857]",102,Riv1,ADI,PRIVATO,,,Taranto,TA,IT,Italy,IPA,,,,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Riv1
Feature,Point,"[17.2169, 40.51857]",102,Riv1,ADI,PRIVATO,,,Taranto,TA,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Riv1
Feature,Point,"[17.2169, 40.51857]",102,Riv1,ADI,PRIVATO,,,Taranto,TA,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Riv1
Feature,Point,"[17.22583, 40.49451]",101,Tamburi - Via Orsini,RRQA,PRIVATO,,,Taranto,TA,IT,Italy,BLACK CARB,,,0,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Tamburi - Via Orsini
Feature,Point,"[17.22583, 40.49451]",101,Tamburi - Via Orsini,RRQA,PRIVATO,,,Taranto,TA,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Tamburi - Via Orsini
Feature,Point,"[17.22583, 40.49451]",101,Tamburi - Via Orsini,RRQA,PRIVATO,,,Taranto,TA,IT,Italy,H2S,,,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Tamburi - Via Orsini
Feature,Point,"[17.22583, 40.49451]",101,Tamburi - Via Orsini,RRQA,PRIVATO,,,Taranto,TA,IT,Italy,IPA,,,0,ng/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Tamburi - Via Orsini
Feature,Point,"[17.22583, 40.49451]",101,Tamburi - Via Orsini,RRQA,PRIVATO,,,Taranto,TA,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Tamburi - Via Orsini
Feature,Point,"[17.22583, 40.49451]",101,Tamburi - Via Orsini,RRQA,PRIVATO,,,Taranto,TA,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Tamburi - Via Orsini
Feature,Point,"[17.22583, 40.49451]",101,Tamburi - Via Orsini,RRQA,PRIVATO,,,Taranto,TA,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Tamburi - Via Orsini
Feature,Point,"[18.095074, 40.34627]",31,Arnesano - Riesci,RRQA,PUBBLICO,Fondo,Suburbana,Arnesano,Lecce,IT,Italy,O3,,180.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Arnesano - Riesci
Feature,Point,"[18.095074, 40.34627]",31,Arnesano - Riesci,RRQA,PUBBLICO,Fondo,Suburbana,Arnesano,Lecce,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Arnesano - Riesci
Feature,Point,"[18.026508, 40.397507]",51,Campi Salentina,RRQA,PUBBLICO,Fondo,Suburbana,Campi Salentina,Lecce,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Campi Salentina
Feature,Point,"[18.026508, 40.397507]",51,Campi Salentina,RRQA,PUBBLICO,Fondo,Suburbana,Campi Salentina,Lecce,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Campi Salentina
Feature,Point,"[18.026508, 40.397507]",51,Campi Salentina,RRQA,PUBBLICO,Fondo,Suburbana,Campi Salentina,Lecce,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Campi Salentina
Feature,Point,"[18.174725, 40.166946]",50,Galatina - I.T.C.  La Porta ,RRQA,PUBBLICO,Industriale,Suburbana,Galatina,Lecce,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Galatina - I.T.C.  La Porta 
Feature,Point,"[18.174725, 40.166946]",50,Galatina - I.T.C.  La Porta ,RRQA,PUBBLICO,Industriale,Suburbana,Galatina,Lecce,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Galatina - I.T.C.  La Porta 
Feature,Point,"[18.174725, 40.166946]",50,Galatina - I.T.C.  La Porta ,RRQA,PUBBLICO,Industriale,Suburbana,Galatina,Lecce,IT,Italy,O3,,180.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Galatina - I.T.C.  La Porta 
Feature,Point,"[18.174725, 40.166946]",50,Galatina - I.T.C.  La Porta ,RRQA,PUBBLICO,Industriale,Suburbana,Galatina,Lecce,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Galatina - I.T.C.  La Porta 
Feature,Point,"[18.174725, 40.166946]",50,Galatina - I.T.C.  La Porta ,RRQA,PUBBLICO,Industriale,Suburbana,Galatina,Lecce,IT,Italy,PM2.5,,25.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Galatina - I.T.C.  La Porta 
Feature,Point,"[18.192856, 40.163963]",113,Galatina-Colacem,RRQA,PUBBLICO,Industriale,Rurale,Galatina,Lecce,IT,Italy,C6H6,,5.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Galatina-Colacem
Feature,Point,"[18.192856, 40.163963]",113,Galatina-Colacem,RRQA,PUBBLICO,Industriale,Rurale,Galatina,Lecce,IT,Italy,CO,,10.0,0,mg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Galatina-Colacem
Feature,Point,"[18.192856, 40.163963]",113,Galatina-Colacem,RRQA,PUBBLICO,Industriale,Rurale,Galatina,Lecce,IT,Italy,NO2,,200.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Galatina-Colacem
Feature,Point,"[18.192856, 40.163963]",113,Galatina-Colacem,RRQA,PUBBLICO,Industriale,Rurale,Galatina,Lecce,IT,Italy,PM10,,50.0,0,µg/m³,,2024-05-23,Arpa Puglia - Direzione Scientifica - Centro Regionale Aria,Arpa Puglia - Sistemi Informativi,ARPAP,v1.0.0,#ffffff,Galatina-Colacem
